Start Latitude [degrees],Start Longitude [degrees],CTD Depth [m],Start Time [UTC],Count
45.83033,-129.75533,40.209,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,40.211,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,60.087,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,60.233,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,60.28,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,60.34,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,79.91,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,79.964,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,80.053,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,80.233,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,99.341,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,99.561,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,99.814,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,100.343,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,119.662,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,119.985,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,120.438,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,120.464,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,139.841,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,139.904,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,140.272,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,141.317,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,159.79,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,159.845,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,160.249,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,160.344,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,179.544,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,180.31,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,180.459,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,180.562,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,199.6,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,200.007,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,200.248,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,200.28,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,219.307,2015-07-13 17:03:53+00:00,1
45.83033,-129.75533,219.642,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,219.784,2015-07-13 15:25:35+00:00,1
45.83033,-129.75533,219.975,2015-07-13 17:03:53+00:00,1
45.830333333333336,-129.7465,19.72,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,20.047,2021-08-04 13:48:19+00:00,2
45.830333333333336,-129.7465,20.13,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,39.929,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,60.21,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,99.815,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,140.163,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,179.745,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,180.089,2021-08-04 13:48:19+00:00,1
45.830333333333336,-129.7465,220.111,2021-08-04 13:48:19+00:00,1
45.83043,-129.7532,137.242,2015-07-13 19:52:00+00:00,1
45.83043,-129.75319,118.651,2015-07-13 19:52:00+00:00,1
45.83045,-129.75323,177.58,2015-07-13 19:52:00+00:00,1
45.83045,-129.75319,157.012,2015-07-13 19:52:00+00:00,1
45.8305,-129.75317,-9999999.0,2019-06-04 20:55:23+00:00,1
45.8305,-129.74983,-9999999.0,2017-08-01 07:52:46+00:00,1
45.8305,-129.74983,-9999999.0,2017-08-01 08:13:22+00:00,1
45.8305,-129.74983,9.829,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,10.054,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,19.973,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,39.748,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,39.817,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,59.905,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,59.952,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,80.097,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,100.5,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,120.318,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,140.416,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,140.441,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,160.248,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,180.554,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,200.351,2017-08-01 08:30:45+00:00,1
45.8305,-129.74983,220.279,2017-08-01 08:30:45+00:00,1
45.8305,-129.74683,2.352,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,10.276,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,20.085,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,45.347,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,79.815,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,99.56,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,199.658,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,953.817,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,1497.322,2017-08-13 20:01:18+00:00,1
45.8305,-129.74683,2599.026,2017-08-13 20:01:18+00:00,1
45.8305,-129.7465,-9999999.0,2021-08-04 12:32:59+00:00,1
45.83066667,-129.7395,-9999999.0,2020-08-08 21:27:56+00:00,1
45.83066667,-129.7395,10.129,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,10.22,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,19.912,2020-08-08 21:53:32+00:00,2
45.83066667,-129.7395,39.703,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,50.489,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,59.408,2020-08-08 21:53:32+00:00,2
45.83066667,-129.7395,75.301,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,79.972,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,100.004,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,100.519,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,119.345,2020-08-08 21:53:32+00:00,2
45.83066667,-129.7395,160.425,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,179.712,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,199.365,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,200.855,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,219.92,2020-08-08 21:53:32+00:00,1
45.83066667,-129.7395,500.144,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,500.634,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,749.687,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,1000.703,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,1500.748,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,2000.381,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,2401.04,2020-08-08 23:36:18+00:00,1
45.83066667,-129.7395,2600.169,2020-08-08 23:36:18+00:00,1
45.833333333333336,-129.75733333333332,9.768,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,9.781,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,19.933,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,20.06,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,39.529,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,59.844,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,79.752,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,99.987,2021-08-03 01:25:44+00:00,2
45.833333333333336,-129.75733333333332,120.097,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,139.82,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,159.985,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,180.217,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,180.234,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,199.985,2021-08-03 01:25:44+00:00,1
45.833333333333336,-129.75733333333332,219.951,2021-08-03 01:25:44+00:00,1
45.83417,-129.759,10.09,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,10.178,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,40.248,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,60.1,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,60.171,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,80.69,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,300.088,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,1000.248,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,2499.735,2015-07-28 08:03:55+00:00,1
45.83417,-129.759,2500.194,2015-07-28 08:03:55+00:00,1
45.83433333333333,-129.75833333333333,9.993,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,29.793,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,49.556,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,99.896,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,250.347,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,500.003,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,999.676,2022-08-28 17:26:38+00:00,2
45.83433333333333,-129.75833333333333,2000.293,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,2400.397,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.75833333333333,2599.15,2022-08-28 17:26:38+00:00,1
45.83433333333333,-129.74683333333334,10.07,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,19.855,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,39.944,2023-08-25 11:29:03+00:00,2
45.83433333333333,-129.74683333333334,60.376,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,79.807,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,100.284,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,119.992,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,140.189,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,160.347,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,179.424,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,200.336,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,200.532,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,219.828,2023-08-25 11:29:03+00:00,1
45.83433333333333,-129.74683333333334,219.912,2023-08-25 11:29:03+00:00,1
45.83444,-129.765,-9999999.0,2016-07-28 20:46:51+00:00,1
45.834666666666664,-129.75916666666666,200.029,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,300.297,2023-09-12 23:09:40+00:00,2
45.834666666666664,-129.75916666666666,499.259,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,751.185,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,1250.064,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,1499.862,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,1749.064,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,1999.07,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,2249.066,2023-09-12 23:09:40+00:00,1
45.834666666666664,-129.75916666666666,2589.071,2023-09-12 23:09:40+00:00,1
45.84194,-129.75916,-9999999.0,2016-07-28 17:33:35+00:00,1
45.84194,-129.75916,-9999999.0,2016-07-28 18:05:28+00:00,1
45.84194,-129.75916,10.201,2016-07-28 18:24:19+00:00,2
45.84194,-129.75916,19.93,2016-07-28 18:24:19+00:00,2
45.84194,-129.75916,40.195,2016-07-28 18:24:19+00:00,2
45.84194,-129.75916,60.088,2016-07-28 18:24:19+00:00,2
45.84194,-129.75916,79.984,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,99.743,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,119.884,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,140.057,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,160.167,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,179.916,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,200.234,2016-07-28 18:24:19+00:00,1
45.84194,-129.75916,220.897,2016-07-28 18:24:19+00:00,1
45.91659,-130.02529,-9999999.0,2024-08-30 08:34:50.935000+00:00,2
45.91659,-130.02529,-9999999.0,2024-08-30 08:35:58.244000+00:00,2
45.91659,-130.02519,-9999999.0,2024-08-12 00:03:24.595000+00:00,2
45.91659,-130.02519,-9999999.0,2024-08-12 00:04:00.243000+00:00,1
45.9166,-130.02492,-9999999.0,2024-09-01 06:30:22.185000+00:00,1
45.91665,-130.02502,-9999999.0,2024-08-30 13:13:40.525000+00:00,1
45.91665,-130.02502,-9999999.0,2024-08-30 13:14:36.942000+00:00,2
45.91691,-130.02421,-9999999.0,2024-08-31 04:31:27.933000+00:00,1
45.91705,-130.0248,-9999999.0,2024-09-01 16:28:59.412000+00:00,1
45.91727,-130.0254,-9999999.0,2024-09-02 10:09:47.935000+00:00,1
45.92639848,-129.9790234,-9999999.0,2020-08-09 23:05:44.686000+00:00,1
45.93343702,-130.0141587,-9999999.0,2023-09-05 23:46:31+00:00,1
45.9337522,-130.0138539,-9999999.0,2022-08-15 18:31:27+00:00,1
45.9398706,-129.97400968,-9999999.0,2023-09-17 03:34:09+00:00,1
45.9399245,-129.9740186,-9999999.0,2022-08-15 04:34:53+00:00,1
45.95466744,-130.00880325,-9999999.0,2023-09-13 14:12:23+00:00,1
45.9548073,-130.0088606,-9999999.0,2022-08-30 19:37:13+00:00,3
45.9548407,-130.008808,-9999999.0,2022-08-14 05:49:53+00:00,1
