latitude,longitude,station_name,source_file
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.57133333,-125.1466667,Southern Hydrate Ridge - 100 m N of Einstein's Grotto,Cabled-11_TN382_Discrete_Summary.csv
45.92639848,-129.9790234,Axial Seamount International District 1,Cabled-11_TN382_Discrete_Summary.csv
44.63718268,-124.3057942,Oregon Shelf BEP,Cabled-11_TN382_Discrete_Summary.csv
